CODE_ETU,PARCOURS
20011808.0,GEGM
20011810.0,GEGM
20011814.0,GEGM
20011818.0,GEGM
20011830.0,GEGM
20011833.0,GEGM
20011834.0,GEGM
20011848.0,GEGM
20011876.0,GEGM
20011887.0,GEGM
20011891.0,GEGM
20011912.0,GEGM
20011968.0,GEGM
20011970.0,GEGM
20011973.0,GEGM
20011974.0,GEGM
20011977.0,GEGM
20011979.0,GEGM
20012000.0,GEGM
20012004.0,GEGM
20012009.0,GEGM
20012097.0,GEGM
20012110.0,GEGM
20012205.0,GEGM
20012493.0,GEGM
20012577.0,GEGM
20014059.0,GEGM
18003444.0,GEGM
18006212.0,GEGM
20003777.0,GEGM
20006711.0,GEGM
20010389.0,GEGM
20010701.0,GEGM
21000167.0,GEGM
21000203.0,GEGM
21000223.0,GEGM
21000239.0,GEGM
21000264.0,GEGM
21000280.0,GEGM
21000289.0,GEGM
21000296.0,GEGM
21000307.0,GEGM
21000328.0,GEGM
21000338.0,GEGM
21000351.0,GEGM
21000362.0,GEGM
21000380.0,GEGM
21000406.0,GEGM
21000426.0,GEGM
21000441.0,GEGM
21000448.0,GEGM
21000468.0,GEGM
21000476.0,GEGM
21000502.0,GEGM
21000514.0,GEGM
21000530.0,GEGM
21000662.0,GEGM
21000675.0,GEGM
21000682.0,GEGM
21000686.0,GEGM
21000688.0,GEGM
21000689.0,GEGM
21000920.0,GEGM
21001023.0,GEGM
21001073.0,GEGM
21001097.0,GEGM
21001105.0,GEGM
21001115.0,GEGM
21001130.0,GEGM
21001148.0,GEGM
21001162.0,GEGM
21001202.0,GEGM
21001250.0,GEGM
21001268.0,GEGM
21001277.0,GEGM
21001319.0,GEGM
21001329.0,GEGM
21001338.0,GEGM
21001345.0,GEGM
21001362.0,GEGM
21001373.0,GEGM
21001385.0,GEGM
21001392.0,GEGM
21001403.0,GEGM
21001406.0,GEGM
21001414.0,GEGM
21001418.0,GEGM
21001428.0,GEGM
21001435.0,GEGM
21001452.0,GEGM
21001470.0,GEGM
21001478.0,GEGM
21001483.0,GEGM
21001490.0,GEGM
21001499.0,GEGM
21001507.0,GEGM
21001509.0,GEGM
21001512.0,GEGM
21001518.0,GEGM
21001522.0,GEGM
21001531.0,GEGM
21001538.0,GEGM
21001541.0,GEGM
21001550.0,GEGM
21001553.0,GEGM
21001556.0,GEGM
21001557.0,GEGM
21001559.0,GEGM
21001566.0,GEGM
21001569.0,GEGM
21001572.0,GEGM
21001943.0,GEGM
21001957.0,GEGM
21001969.0,GEGM
21001976.0,GEGM
21001981.0,GEGM
21001987.0,GEGM
21002045.0,GEGM
21002055.0,GEGM
21002063.0,GEGM
21002072.0,GEGM
21002077.0,GEGM
21002092.0,GEGM
21002108.0,GEGM
21002149.0,GEGM
21002174.0,GEGM
21002199.0,GEGM
21002206.0,GEGM
21002213.0,GEGM
21002218.0,GEGM
21002236.0,GEGM
21002249.0,GEGM
21002255.0,GEGM
21002259.0,GEGM
21002269.0,GEGM
21002277.0,GEGM
21002296.0,GEGM
21002328.0,GEGM
21002339.0,GEGM
21002348.0,GEGM
21002409.0,GEGM
21002414.0,GEGM
21002424.0,GEGM
21002429.0,GEGM
21002434.0,GEGM
21002449.0,GEGM
21002459.0,GEGM
21002476.0,GEGM
21002479.0,GEGM
21002495.0,GEGM
21002506.0,GEGM
21002510.0,GEGM
21002522.0,GEGM
21002526.0,GEGM
21002533.0,GEGM
21002543.0,GEGM
21002559.0,GEGM
21002567.0,GEGM
21002577.0,GEGM
21002593.0,GEGM
21002635.0,GEGM
21002732.0,GEGM
21002758.0,GEGM
21002771.0,GEGM
21002779.0,GEGM
21002838.0,GEGM
21002843.0,GEGM
21002850.0,GEGM
21002860.0,GEGM
21002886.0,GEGM
21002899.0,GEGM
21002904.0,GEGM
21002923.0,GEGM
21003318.0,GEGM
21003347.0,GEGM
21003354.0,GEGM
21003371.0,GEGM
21003393.0,GEGM
21003405.0,GEGM
21003414.0,GEGM
21003424.0,GEGM
21003431.0,GEGM
21003459.0,GEGM
21003461.0,GEGM
21003472.0,GEGM
21003506.0,GEGM
21003551.0,GEGM
21003560.0,GEGM
21003572.0,GEGM
21003576.0,GEGM
21003598.0,GEGM
21003602.0,GEGM
21003607.0,GEGM
21003623.0,GEGM
21003639.0,GEGM
21003649.0,GEGM
21003656.0,GEGM
21003663.0,GEGM
21003747.0,GEGM
21003751.0,GEGM
21003773.0,GEGM
21003782.0,GEGM
21003790.0,GEGM
21003799.0,GEGM
21003806.0,GEGM
21003813.0,GEGM
21003820.0,GEGM
21003825.0,GEGM
21003830.0,GEGM
21003841.0,GEGM
21003860.0,GEGM
21003870.0,GEGM
21003876.0,GEGM
21003901.0,GEGM
21003905.0,GEGM
21003910.0,GEGM
21003941.0,GEGM
21003964.0,GEGM
21003990.0,GEGM
21004021.0,GEGM
21004027.0,GEGM
21004043.0,GEGM
21004056.0,GEGM
21004065.0,GEGM
21004074.0,GEGM
21004077.0,GEGM
21004084.0,GEGM
21004090.0,GEGM
21004094.0,GEGM
21004102.0,GEGM
21004117.0,GEGM
21005323.0,GEGM
21005331.0,GEGM
21005336.0,GEGM
21005345.0,GEGM
21005349.0,GEGM
21005358.0,GEGM
21005386.0,GEGM
21005400.0,GEGM
21005408.0,GEGM
21005413.0,GEGM
21005465.0,GEGM
21005470.0,GEGM
21005478.0,GEGM
21005506.0,GEGM
21005543.0,GEGM
21005554.0,GEGM
21005586.0,GEGM
21005604.0,GEGM
21005622.0,GEGM
21005658.0,GEGM
21005679.0,GEGM
21005711.0,GEGM
21005732.0,GEGM
21005752.0,GEGM
21005838.0,GEGM
21005868.0,GEGM
21005886.0,GEGM
21005934.0,GEGM
21005967.0,GEGM
21005977.0,GEGM
21005998.0,GEGM
21006015.0,GEGM
21006037.0,GEGM
21006774.0,GEGM
21007872.0,GEGM
21008420.0,GEGM
21008488.0,GEGM
21008502.0,GEGM
21009179.0,GEGM
21009199.0,GEGM
21009208.0,GEGM
21009217.0,GEGM
21009228.0,GEGM
21009235.0,GEGM
21009240.0,GEGM
21009428.0,GEGM
21009433.0,GEGM
21009624.0,GEGM
21009991.0,GEGM
21010602.0,GEGM
21011893.0,GEGM
21012178.0,GEGM
21012280.0,GEGM
21012707.0,GEGM
21013096.0,GEGM
21013101.0,GEGM
21013173.0,GEGM
21013180.0,GEGM
21013314.0,GEGM
21013687.0,GEGM
21013689.0,GEGM
21013693.0,GEGM
21013696.0,GEGM
21014111.0,GEGM
21014229.0,GEGM
21014233.0,GEGM
21014237.0,GEGM
21015003.0,GEGM
21015006.0,GEGM
21015488.0,GEGM
21015489.0,GEGM
10048521.0,GEGM
10048609.0,GEGM
10048681.0,GEGM
10048701.0,GEGM
10048732.0,GEGM
10048737.0,GEGM
11010738.0,GEGM
11012553.0,GEGM
11012556.0,GEGM
11013928.0,GEGM
12010879.0,GEGM
12011014.0,GEGM
12011029.0,GEGM
12011034.0,GEGM
12011171.0,GEGM
12011195.0,GEGM
12011201.0,GEGM
12011210.0,GEGM
12011216.0,GEGM
12011219.0,GEGM
12011220.0,GEGM
12011225.0,GEGM
12011228.0,GEGM
12011239.0,GEGM
12011250.0,GEGM
12011273.0,GEGM
12011291.0,GEGM
12011315.0,GEGM
12011403.0,GEGM
12011828.0,GEGM
12011832.0,GEGM
12012920.0,GEGM
12013080.0,GEGM
13010020.0,GEGM
13012879.0,GEGM
13012931.0,GEGM
13013019.0,GEGM
13013135.0,GEGM
13013141.0,GEGM
13013149.0,GEGM
13013155.0,GEGM
13013170.0,GEGM
13013275.0,GEGM
13013329.0,GEGM
13013511.0,GEGM
13013524.0,GEGM
13013568.0,GEGM
13013587.0,GEGM
13013604.0,GEGM
13013772.0,GEGM
13013788.0,GEGM
13013851.0,GEGM
13013946.0,GEGM
13014194.0,GEGM
13014301.0,GEGM
13014313.0,GEGM
13014323.0,GEGM
13014483.0,GEGM
13014537.0,GEGM
13014542.0,GEGM
13014714.0,GEGM
13014997.0,GEGM
13015000.0,GEGM
13015001.0,GEGM
13015042.0,GEGM
13016662.0,GEGM
11015208.0,GEGM
12012155.0,GEGM
13011488.0,GEGM
13012740.0,GEGM
13012832.0,GEGM
13013116.0,GEGM
13013225.0,GEGM
13013748.0,GEGM
13013911.0,GEGM
13014170.0,GEGM
13014238.0,GEGM
13014601.0,GEGM
13014612.0,GEGM
14000003.0,GEGM
14000041.0,GEGM
14000251.0,GEGM
14000323.0,GEGM
14000334.0,GEGM
14000469.0,GEGM
14000635.0,GEGM
14001316.0,GEGM
14001350.0,GEGM
14001447.0,GEGM
14001547.0,GEGM
14001613.0,GEGM
14002047.0,GEGM
14002049.0,GEGM
14005244.0,GEGM
14005359.0,GEGM
14005373.0,GEGM
15007450.0,GEGM
16000364.0,GEGM
16000616.0,GEGM
16000621.0,GEGM
16000788.0,GEGM
16000805.0,GEGM
16001180.0,GEGM
16001201.0,GEGM
16001390.0,GEGM
16001414.0,GEGM
16001481.0,GEGM
16001491.0,GEGM
16001533.0,GEGM
16001639.0,GEGM
16001643.0,GEGM
16001653.0,GEGM
16001713.0,GEGM
16001719.0,GEGM
16001733.0,GEGM
16001818.0,GEGM
16001916.0,GEGM
16003615.0,GEGM
16003799.0,GEGM
16003812.0,GEGM
16003889.0,GEGM
16005454.0,GEGM
16005473.0,GEGM
16008526.0,GEGM
16008527.0,GEGM
17004799.0,GEGM
17004807.0,GEGM
17004822.0,GEGM
17005029.0,GEGM
17005032.0,GEGM
17005048.0,GEGM
17005069.0,GEGM
17005117.0,GEGM
17005120.0,GEGM
17005238.0,GEGM
17005272.0,GEGM
17005323.0,GEGM
17005367.0,GEGM
17005373.0,GEGM
17005476.0,GEGM
17005512.0,GEGM
17005529.0,GEGM
17005547.0,GEGM
17005549.0,GEGM
17005592.0,GEGM
17005598.0,GEGM
17005599.0,GEGM
17005600.0,GEGM
17005606.0,GEGM
17005732.0,GEGM
17005734.0,GEGM
17005735.0,GEGM
17005756.0,GEGM
17005779.0,GEGM
17005781.0,GEGM
17005782.0,GEGM
17005798.0,GEGM
17005797.0,GEGM
17005802.0,GEGM
17005809.0,GEGM
17005974.0,GEGM
17005976.0,GEGM
17005979.0,GEGM
17005981.0,GEGM
17005985.0,GEGM
17005986.0,GEGM
17005998.0,GEGM
17006001.0,GEGM
17006006.0,GEGM
17006041.0,GEGM
17006060.0,GEGM
17006062.0,GEGM
17006064.0,GEGM
17006066.0,GEGM
17006068.0,GEGM
17006078.0,GEGM
17006148.0,GEGM
17006158.0,GEGM
17006161.0,GEGM
17006173.0,GEGM
17006180.0,GEGM
17006181.0,GEGM
17006247.0,GEGM
17006250.0,GEGM
17006251.0,GEGM
17006254.0,GEGM
17006257.0,GEGM
17006260.0,GEGM
17006262.0,GEGM
17006269.0,GEGM
17006275.0,GEGM
17006278.0,GEGM
17006286.0,GEGM
17006292.0,GEGM
17006293.0,GEGM
17006295.0,GEGM
17006301.0,GEGM
17006309.0,GEGM
17006315.0,GEGM
17006321.0,GEGM
17006326.0,GEGM
17006329.0,GEGM
17006332.0,GEGM
17006337.0,GEGM
17006760.0,GEGM
17007138.0,GEGM
17007985.0,GEGM
17009017.0,GEGM
17010738.0,GEGM
17011811.0,GEGM
17011847.0,GEGM
18001837.0,GEGM
18001845.0,GEGM
18002022.0,GEGM
18002093.0,GEGM
18002120.0,GEGM
18002192.0,GEGM
18002431.0,GEGM
18002563.0,GEGM
18002596.0,GEGM
18002628.0,GEGM
18002637.0,GEGM
18002643.0,GEGM
18002949.0,GEGM
18003110.0,GEGM
18003138.0,GEGM
18003225.0,GEGM
18003277.0,GEGM
18003333.0,GEGM
18003349.0,GEGM
18003786.0,GEGM
18003820.0,GEGM
18003873.0,GEGM
18004193.0,GEGM
18004232.0,GEGM
18004253.0,GEGM
18004264.0,GEGM
18004317.0,GEGM
18004329.0,GEGM
18004360.0,GEGM
18004459.0,GEGM
18004510.0,GEGM
18004612.0,GEGM
18004691.0,GEGM
18004701.0,GEGM
18004736.0,GEGM
18004742.0,GEGM
18004762.0,GEGM
18005078.0,GEGM
18005133.0,GEGM
18005143.0,GEGM
18005156.0,GEGM
18005160.0,GEGM
18005183.0,GEGM
18005207.0,GEGM
18005223.0,GEGM
18005248.0,GEGM
18005255.0,GEGM
18005265.0,GEGM
18005268.0,GEGM
18005374.0,GEGM
18005390.0,GEGM
18005393.0,GEGM
18005416.0,GEGM
18005462.0,GEGM
18005477.0,GEGM
18005499.0,GEGM
18005526.0,GEGM
18005554.0,GEGM
18005560.0,GEGM
18005635.0,GEGM
18005654.0,GEGM
18005749.0,GEGM
18005834.0,GEGM
18008916.0,GEGM
18008938.0,GEGM
18008987.0,GEGM
18009036.0,GEGM
18009065.0,GEGM
18009140.0,GEGM
18009755.0,GEGM
18009763.0,GEGM
18009783.0,GEGM
18009795.0,GEGM
18009799.0,GEGM
18010413.0,GEGM
18010510.0,GEGM
18011017.0,GEGM
18011505.0,GEGM
18011522.0,GEGM
18011539.0,GEGM
18011573.0,GEGM
18012387.0,GEGM
18012483.0,GEGM
18005475.0,GEGM
18006215.0,GEGM
19010963.0,GEGM
19010969.0,GEGM
17005156.0,GEGM
18002705.0,GEGM
18004540.0,GEGM
19004543.0,GEGM
19009262.0,GEGM
19009647.0,GEGM
19010261.0,GEGM
19011926.0,GEGM
20001735.0,GEGM
20003568.0,GEGM
20010396.0,GEGM
20011803.0,GEGM
16000603.0,MIP
16000636.0,MIP
16000970.0,MIP
16001090.0,MIP
16001233.0,MIP
16001288.0,MIP
16001328.0,MIP
16001358.0,MIP
16001447.0,MIP
16001529.0,MIP
16001899.0,MIP
16001999.0,MIP
16002056.0,MIP
16003729.0,MIP
16004163.0,MIP
16005397.0,MIP
16005554.0,MIP
17000924.0,MIP
17002059.0,MIP
17002457.0,MIP
17004263.0,MIP
17004774.0,MIP
17005128.0,MIP
17005358.0,MIP
17005726.0,MIP
17005751.0,MIP
17005992.0,MIP
17006009.0,MIP
17006032.0,MIP
17006189.0,MIP
17006196.0,MIP
17006197.0,MIP
17006200.0,MIP
17006271.0,MIP
17006283.0,MIP
17006307.0,MIP
17006316.0,MIP
17006327.0,MIP
17006345.0,MIP
17006351.0,MIP
17006394.0,MIP
17006397.0,MIP
17006399.0,MIP
17006401.0,MIP
17006419.0,MIP
17006427.0,MIP
17006503.0,MIP
17006514.0,MIP
17006632.0,MIP
17006758.0,MIP
17007398.0,MIP
17010720.0,MIP
18000739.0,MIP
18002014.0,MIP
18003211.0,MIP
18003719.0,MIP
18003890.0,MIP
18003909.0,MIP
18003921.0,MIP
18003956.0,MIP
18004287.0,MIP
18004291.0,MIP
18004337.0,MIP
18004367.0,MIP
18004376.0,MIP
18004424.0,MIP
18004433.0,MIP
18004480.0,MIP
18004557.0,MIP
18004807.0,MIP
18004840.0,MIP
18004860.0,MIP
18004917.0,MIP
18004952.0,MIP
18005004.0,MIP
18005047.0,MIP
18005070.0,MIP
18005077.0,MIP
18005324.0,MIP
18005354.0,MIP
18005370.0,MIP
18005401.0,MIP
18005409.0,MIP
18005417.0,MIP
18005421.0,MIP
18005430.0,MIP
18005475.0,MIP
18005479.0,MIP
18005544.0,MIP
18005750.0,MIP
18005756.0,MIP
18005764.0,MIP
18005940.0,MIP
18005960.0,MIP
18006040.0,MIP
18006045.0,MIP
18006059.0,MIP
18006092.0,MIP
18006100.0,MIP
18006129.0,MIP
18006139.0,MIP
18006176.0,MIP
18006180.0,MIP
18006183.0,MIP
18006184.0,MIP
18006186.0,MIP
18006193.0,MIP
18006197.0,MIP
18006205.0,MIP
18006208.0,MIP
18006210.0,MIP
18006211.0,MIP
18006212.0,MIP
18006213.0,MIP
18006215.0,MIP
18006217.0,MIP
18006219.0,MIP
18006220.0,MIP
18006221.0,MIP
18006223.0,MIP
18006911.0,MIP
18007022.0,MIP
18007194.0,MIP
18007298.0,MIP
18007401.0,MIP
18007617.0,MIP
18007643.0,MIP
18007960.0,MIP
18008043.0,MIP
18008962.0,MIP
18008966.0,MIP
18009004.0,MIP
18009008.0,MIP
18009010.0,MIP
18009015.0,MIP
18009016.0,MIP
18009019.0,MIP
18009020.0,MIP
18009029.0,MIP
18009031.0,MIP
18009033.0,MIP
18009093.0,MIP
18009154.0,MIP
18009159.0,MIP
18009169.0,MIP
18009212.0,MIP
18009732.0,MIP
18009804.0,MIP
18010307.0,MIP
18010364.0,MIP
18010372.0,MIP
18010519.0,MIP
18010520.0,MIP
18010525.0,MIP
18010547.0,MIP
18010592.0,MIP
18010733.0,MIP
18010738.0,MIP
18010741.0,MIP
18010750.0,MIP
18010752.0,MIP
18010755.0,MIP
18010758.0,MIP
18010761.0,MIP
18010765.0,MIP
18010770.0,MIP
18010771.0,MIP
18010778.0,MIP
18010779.0,MIP
18010780.0,MIP
18010783.0,MIP
18010788.0,MIP
18010805.0,MIP
18010888.0,MIP
18010894.0,MIP
18011058.0,MIP
18011062.0,MIP
18011070.0,MIP
18011072.0,MIP
18011546.0,MIP
18011548.0,MIP
18011549.0,MIP
18011567.0,MIP
18011568.0,MIP
18011569.0,MIP
18011572.0,MIP
18012757.0,MIP
19000840.0,MIP
19000843.0,MIP
19000869.0,MIP
19000875.0,MIP
19000882.0,MIP
19000991.0,MIP
19001054.0,MIP
19001129.0,MIP
19001204.0,MIP
19001254.0,MIP
19001272.0,MIP
19001305.0,MIP
19001307.0,MIP
19001375.0,MIP
19001385.0,MIP
19001487.0,MIP
19001721.0,MIP
19002131.0,MIP
19002133.0,MIP
19002293.0,MIP
19002542.0,MIP
19002619.0,MIP
19002746.0,MIP
19002758.0,MIP
19002804.0,MIP
19002811.0,MIP
19003213.0,MIP
19003332.0,MIP
19003344.0,MIP
19003667.0,MIP
19003675.0,MIP
19004051.0,MIP
19004062.0,MIP
19004101.0,MIP
19004113.0,MIP
19004130.0,MIP
19004155.0,MIP
19004248.0,MIP
19004265.0,MIP
19004297.0,MIP
19004300.0,MIP
19004313.0,MIP
19004362.0,MIP
19004365.0,MIP
19004390.0,MIP
19004416.0,MIP
19004428.0,MIP
19004473.0,MIP
19004479.0,MIP
19004483.0,MIP
19004488.0,MIP
19004494.0,MIP
19004507.0,MIP
19004511.0,MIP
19004512.0,MIP
19004513.0,MIP
19004514.0,MIP
19004527.0,MIP
19004528.0,MIP
19004532.0,MIP
19004533.0,MIP
19004534.0,MIP
19004543.0,MIP
19004544.0,MIP
19004545.0,MIP
19004546.0,MIP
19004547.0,MIP
19004730.0,MIP
19004741.0,MIP
19004748.0,MIP
19004752.0,MIP
19004758.0,MIP
19004765.0,MIP
19004803.0,MIP
19004838.0,MIP
19004850.0,MIP
19004851.0,MIP
19004877.0,MIP
19004900.0,MIP
19004908.0,MIP
19004926.0,MIP
19004935.0,MIP
19004946.0,MIP
19005018.0,MIP
19005025.0,MIP
19005032.0,MIP
19005039.0,MIP
19005052.0,MIP
19005059.0,MIP
19005062.0,MIP
19005102.0,MIP
19005152.0,MIP
19005287.0,MIP
19005317.0,MIP
19005372.0,MIP
19005509.0,MIP
19005514.0,MIP
19006058.0,MIP
19006207.0,MIP
19006776.0,MIP
19007176.0,MIP
19007409.0,MIP
19007568.0,MIP
19007988.0,MIP
19007990.0,MIP
19008174.0,MIP
19008330.0,MIP
19008483.0,MIP
19008752.0,MIP
19008870.0,MIP
19008962.0,MIP
19008964.0,MIP
19009100.0,MIP
19009105.0,MIP
19009153.0,MIP
19009155.0,MIP
19009160.0,MIP
19009167.0,MIP
19009169.0,MIP
19009183.0,MIP
19009211.0,MIP
19009291.0,MIP
19009335.0,MIP
19009378.0,MIP
19009385.0,MIP
19009386.0,MIP
19009395.0,MIP
19009399.0,MIP
19009400.0,MIP
19009452.0,MIP
19009570.0,MIP
19009584.0,MIP
19009592.0,MIP
19009598.0,MIP
19009629.0,MIP
19009633.0,MIP
19009647.0,MIP
19009734.0,MIP
19009735.0,MIP
19009737.0,MIP
19009738.0,MIP
19009741.0,MIP
19009789.0,MIP
19009852.0,MIP
19009911.0,MIP
19009930.0,MIP
19009964.0,MIP
19009972.0,MIP
19010172.0,MIP
19010238.0,MIP
19010282.0,MIP
19010283.0,MIP
19010289.0,MIP
19010294.0,MIP
19010296.0,MIP
19010297.0,MIP
19010509.0,MIP
19010543.0,MIP
19010606.0,MIP
19010607.0,MIP
19010676.0,MIP
19010781.0,MIP
19010784.0,MIP
19010791.0,MIP
19010798.0,MIP
19010801.0,MIP
19010802.0,MIP
19010803.0,MIP
19010805.0,MIP
19010806.0,MIP
19010807.0,MIP
19010812.0,MIP
19010809.0,MIP
19010810.0,MIP
19010811.0,MIP
19010813.0,MIP
19010815.0,MIP
19010817.0,MIP
19010823.0,MIP
19010824.0,MIP
19010825.0,MIP
19010830.0,MIP
19010832.0,MIP
19010833.0,MIP
19010834.0,MIP
19010835.0,MIP
19010836.0,MIP
19010837.0,MIP
19010838.0,MIP
19010909.0,MIP
19010916.0,MIP
19010920.0,MIP
19010936.0,MIP
19010940.0,MIP
19010944.0,MIP
19010945.0,MIP
19010946.0,MIP
19010947.0,MIP
19010948.0,MIP
19010949.0,MIP
19010956.0,MIP
19010963.0,MIP
19010969.0,MIP
19010970.0,MIP
19010971.0,MIP
19010973.0,MIP
19010974.0,MIP
19010975.0,MIP
19010977.0,MIP
19011089.0,MIP
19011106.0,MIP
19011163.0,MIP
19011194.0,MIP
19011220.0,MIP
19011234.0,MIP
19011236.0,MIP
19011279.0,MIP
19011480.0,MIP
19011788.0,MIP
19011807.0,MIP
19011809.0,MIP
19011810.0,MIP
19011926.0,MIP
19012036.0,MIP
19012140.0,MIP
19012278.0,MIP
19012279.0,MIP
19012486.0,MIP
19012582.0,MIP
19000620.0,MIP
19004823.0,MIP
19004860.0,MIP
19007752.0,MIP
20000038.0,MIP
20000043.0,MIP
20000061.0,MIP
20000064.0,MIP
20000096.0,MIP
20000111.0,MIP
20000114.0,MIP
20000116.0,MIP
20000132.0,MIP
20000133.0,MIP
20000134.0,MIP
20000143.0,MIP
20000159.0,MIP
20000161.0,MIP
20000162.0,MIP
20000212.0,MIP
20000214.0,MIP
20000225.0,MIP
20000226.0,MIP
20000227.0,MIP
20000229.0,MIP
20000232.0,MIP
20000242.0,MIP
20000243.0,MIP
20000256.0,MIP
20000348.0,MIP
20000891.0,MIP
20000969.0,MIP
20000970.0,MIP
20000972.0,MIP
20000974.0,MIP
20000977.0,MIP
20000981.0,MIP
20000982.0,MIP
20000998.0,MIP
20001090.0,MIP
20001093.0,MIP
20001095.0,MIP
20001097.0,MIP
20001164.0,MIP
20001168.0,MIP
20001176.0,MIP
20001179.0,MIP
20001245.0,MIP
20001248.0,MIP
20001252.0,MIP
20001255.0,MIP
20001258.0,MIP
20001262.0,MIP
20001369.0,MIP
20001376.0,MIP
20001377.0,MIP
20001381.0,MIP
20001385.0,MIP
20001407.0,MIP
20001410.0,MIP
20001411.0,MIP
20001412.0,MIP
20001413.0,MIP
20001414.0,MIP
20001415.0,MIP
20001416.0,MIP
20001463.0,MIP
20001467.0,MIP
20001470.0,MIP
20001473.0,MIP
20001476.0,MIP
20001567.0,MIP
20001637.0,MIP
20001640.0,MIP
20001718.0,MIP
20001746.0,MIP
20001777.0,MIP
20001779.0,MIP
20001782.0,MIP
20001783.0,MIP
20001785.0,MIP
20001786.0,MIP
20001787.0,MIP
20001789.0,MIP
20001790.0,MIP
20001792.0,MIP
20001793.0,MIP
20001794.0,MIP
20001795.0,MIP
20001883.0,MIP
20001891.0,MIP
20001893.0,MIP
20001898.0,MIP
20003551.0,MIP
20003554.0,MIP
20003670.0,MIP
20003818.0,MIP
20007032.0,MIP
20007950.0,MIP
20007966.0,MIP
20007991.0,MIP
20008024.0,MIP
20008051.0,MIP
20008090.0,MIP
20008105.0,MIP
20008118.0,MIP
20008128.0,MIP
20008138.0,MIP
20008170.0,MIP
20008192.0,MIP
20008208.0,MIP
20008238.0,MIP
20008250.0,MIP
20008267.0,MIP
20008477.0,MIP
20008871.0,MIP
20008874.0,MIP
20008875.0,MIP
20008990.0,MIP
20009171.0,MIP
20009305.0,MIP
20009884.0,MIP
20010304.0,MIP
20010632.0,MIP
20010643.0,MIP
20010835.0,MIP
20010999.0,MIP
20011067.0,MIP
20011069.0,MIP
20011070.0,MIP
20011088.0,MIP
20011408.0,MIP
20011409.0,MIP
20011472.0,MIP
20011474.0,MIP
20011476.0,MIP
20011480.0,MIP
20011487.0,MIP
20011488.0,MIP
20011489.0,MIP
20011490.0,MIP
20011492.0,MIP
20011493.0,MIP
20011494.0,MIP
20011495.0,MIP
20011561.0,MIP
20011567.0,MIP
20011568.0,MIP
20011570.0,MIP
20011573.0,MIP
20011575.0,MIP
20011576.0,MIP
20011577.0,MIP
20011801.0,MIP
20011805.0,MIP
20011817.0,MIP
20013533.0,MIP
20000121.0,MIP
20000145.0,MIP
20001367.0,MIP
20003124.0,MIP
20005246.0,MIP
20009389.0,MIP
20010834.0,MIP
20010889.0,MIP
21000281.0,MIP
21000287.0,MIP
21000331.0,MIP
21000340.0,MIP
21000349.0,MIP
21000402.0,MIP
21000432.0,MIP
21000438.0,MIP
21000711.0,MIP
21000716.0,MIP
21000731.0,MIP
21000775.0,MIP
21000780.0,MIP
21000783.0,MIP
21000882.0,MIP
21001306.0,MIP
21001353.0,MIP
21001372.0,MIP
21001380.0,MIP
21001389.0,MIP
21001397.0,MIP
21001421.0,MIP
21001436.0,MIP
21001448.0,MIP
21001456.0,MIP
21001462.0,MIP
21001485.0,MIP
21001504.0,MIP
21001515.0,MIP
21001523.0,MIP
21001527.0,MIP
21001535.0,MIP
21001728.0,MIP
21001738.0,MIP
21001751.0,MIP
21001782.0,MIP
21001789.0,MIP
21001795.0,MIP
21001801.0,MIP
21001819.0,MIP
21001830.0,MIP
21001848.0,MIP
21001862.0,MIP
21001889.0,MIP
21001898.0,MIP
21001912.0,MIP
21001916.0,MIP
21001921.0,MIP
21001944.0,MIP
21001952.0,MIP
21001963.0,MIP
21001974.0,MIP
21001982.0,MIP
21001992.0,MIP
21002027.0,MIP
21002038.0,MIP
21002049.0,MIP
21002097.0,MIP
21002119.0,MIP
21002123.0,MIP
21002132.0,MIP
21002173.0,MIP
21002207.0,MIP
21002214.0,MIP
21002219.0,MIP
21002243.0,MIP
21002247.0,MIP
21002252.0,MIP
21002258.0,MIP
21002262.0,MIP
21002268.0,MIP
21002280.0,MIP
21002290.0,MIP
21002304.0,MIP
21002313.0,MIP
21002387.0,MIP
21002393.0,MIP
21002408.0,MIP
21002427.0,MIP
21002444.0,MIP
21002478.0,MIP
21002492.0,MIP
21002499.0,MIP
21002520.0,MIP
21002536.0,MIP
21002541.0,MIP
21002548.0,MIP
21002582.0,MIP
21002583.0,MIP
21002676.0,MIP
21002705.0,MIP
21002716.0,MIP
21002730.0,MIP
21002743.0,MIP
21002757.0,MIP
21002769.0,MIP
21002778.0,MIP
21002785.0,MIP
21002792.0,MIP
21002800.0,MIP
21002806.0,MIP
21002814.0,MIP
21002820.0,MIP
21002836.0,MIP
21002842.0,MIP
21002855.0,MIP
21002978.0,MIP
21003000.0,MIP
21003076.0,MIP
21003087.0,MIP
21003184.0,MIP
21003240.0,MIP
21003259.0,MIP
21003491.0,MIP
21003494.0,MIP
21006153.0,MIP
21006178.0,MIP
21006830.0,MIP
21008417.0,MIP
21008424.0,MIP
21008434.0,MIP
21008443.0,MIP
21008451.0,MIP
21008454.0,MIP
21008465.0,MIP
21008477.0,MIP
21008493.0,MIP
21008507.0,MIP
21008580.0,MIP
21008588.0,MIP
21008610.0,MIP
21008700.0,MIP
21009007.0,MIP
21009029.0,MIP
21009073.0,MIP
21009186.0,MIP
21009195.0,MIP
21009205.0,MIP
21009211.0,MIP
21009432.0,MIP
21009615.0,MIP
21009622.0,MIP
21009643.0,MIP
21010605.0,MIP
