CODE_ETU,NOTE_S1,RESULT_S1,NOTE_S2,RESULT_S2,NOTE_S3,RESULT_S3,NOTE_S4,RESULT_S4,NOTE_ANNE_1,RESULT_ANNE_1,NOTE_ANEE_2,RESULT_ANNE_2,PARCOURS,ANNE_1,ANNE_2
14006139.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14006175.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14006335.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14006708.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14007230.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
9004189.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
10009927.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11010123.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11010987.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11011128.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11012350.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11013552.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11013765.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11013788.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11013957.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11014112.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11015203.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
11015302.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12005753.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12006038.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12006134.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12006438.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12007129.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12007186.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12010473.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12010826.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12010961.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12010968.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011119.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011277.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011316.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011326.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011374.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011380.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011434.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011538.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011574.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011586.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011698.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011709.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011729.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011781.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011793.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011803.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12011823.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012006.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012023.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012060.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012064.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012072.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012078.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012081.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012084.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012103.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012326.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012436.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12012633.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12013399.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12013521.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
12013522.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13010110.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13010180.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13010422.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13010637.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13010643.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13010655.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13010695.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13010798.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13011040.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13011089.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13011203.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13011322.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13011344.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13011999.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012033.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012041.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012306.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012511.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012521.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012535.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012542.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012548.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012559.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012567.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012650.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012722.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012795.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012837.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012859.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012871.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012906.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012915.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012916.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012928.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13012941.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013000.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013011.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013021.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013064.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013117.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013126.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013147.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013154.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013166.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013183.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013188.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013189.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013190.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013196.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013269.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013276.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013397.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013441.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013458.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013475.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013491.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013618.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013645.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013664.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013682.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013697.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013755.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013768.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013779.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013785.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013792.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013796.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013846.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013849.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013868.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013886.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013892.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013894.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013895.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013897.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013901.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013915.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013918.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013969.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013977.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13013991.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014055.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014059.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014072.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014077.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014088.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014146.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014153.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014163.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014176.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014185.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014200.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014197.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014202.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014218.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014225.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014262.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014265.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014277.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014281.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014306.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014309.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014310.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014330.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014448.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014454.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014459.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014474.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014478.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014503.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014514.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014515.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014517.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014518.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014519.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014521.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014545.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014552.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014558.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014576.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014585.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014586.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014600.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014606.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014610.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014664.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014672.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014674.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014675.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014677.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014679.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014680.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014719.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014733.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014762.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014764.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014769.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014773.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014774.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014942.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014978.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014981.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13014989.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13015007.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13015044.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13015299.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13015313.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13015319.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13015320.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13015405.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13015425.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13015447.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13015466.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13016006.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13016159.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13016466.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13016472.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
13016477.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000002.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000032.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000042.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000074.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000098.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000101.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000105.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000134.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000142.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000148.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000155.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000163.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000175.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000192.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000197.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000203.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000205.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000210.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000213.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000214.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000215.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000221.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000220.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000227.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000240.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000242.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000245.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000247.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000254.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000262.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000266.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000283.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000295.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000304.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000309.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000315.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000321.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
14000325.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,MIP,,
